"","...1","x","y","cena","nazwa","link","adres stacji","wielkosc ruchu","godziny otwarcia","liczba gwiazdek","sredni ruch poniedzialek","sredni ruch wtorek","sredni ruch sroda","sredni ruch czwartek","sredni ruch piatek","sredni ruch sobota","sredni ruch niedziela","udział poniedzialek","udział wtorek","udział sroda","udział czwartek","udział piatek","udział sobota","udział niedziela","średni spędzany czas (min)","sredni ruch w godzinach 4-8","sredni ruch w godzinach 8-12","sredni ruch w godzinach 12-16","sredni ruch w godzinach 16-20","sredni ruch w godzinach 20-24","sredni ruch w godzinach 24-4","N","grid","min_odl_trunk","max_odl_trunk","avg_odl_trunk","min_odl_primary","max_odl_primary","avg_odl_primary","palac_kultury","sources.lon","min_odl_stacji","max_odl_stacji","avg_odl_stacji","ile_stacji_r5","ile_stacji_r10"
"79",0,21.0919448,52.154025,4.29,"Circle K","https://www.google.com/search?tbm=lcl&ei=2OKVX5vrDO2srgTd_qzoAw&q=Europejska+50%2C&oq=Europejska+50%2C&gs_l=psy-ab.3..0j38j0i22i30k1l8.10618.10618.0.11037.1.1.0.0.0.0.89.89.1.1.0....0...1c.2.64.psy-ab..0.1.89....0.kB-UxE_Z8-M#rlfi=hd:;si:1705482237648204181;mv:[[52.154486177319036,21.092152443865494],[52.15412622268097,21.091565756134496]]","Europejska 127, 02-964 Warszawa",4824,"Czynne całą dobę",3.6,808.5,508.5,747.75,629.25,730.5,770.25,629.25,0.167599502487562,0.105410447761194,0.155006218905473,0.130441542288557,0.151430348258706,0.15967039800995,0.130441542288557,10,327.75,345.75,351.75,125.25,51,7.5,4824,420,12.6,39.1,25.4508402813966,5.6,38.5,19.8650121268755,17.2,21.091863,0.9,37.1,19.6371900826446,1,10
"80",0,20.9704789,52.1864089,4.31,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=lOGVX8jKKIGHrwSs9qL4DQ&q=+52.18669+20.96971&oq=+52.18669+20.96971&gs_l=psy-ab.3...63619.67572.0.68096.4.4.0.0.0.0.118.361.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.mRhLux14D3E#rlfi=hd:;si:18335724121889347171;mv:[[52.186869977319034,20.970003557463055],[52.18651002268097,20.969416442536946]]","Franciszka Hynka 2, 02-149 Warszawa",5172,"Czynne całą dobę",4.2,870.75,588,984,663.75,588,813.75,663.75,0.168358468677494,0.11368909512761,0.190255220417633,0.128335266821346,0.11368909512761,0.157337587006961,0.128335266821346,10,424.5,372.75,264.75,87,156.75,0,5172,202,5.2,38.4,18.2310317873893,0.6,38.8,17.7991923826371,11.7,20.970412,2.8,32,16.1487603305785,5,23
"81",0,20.9956927,52.2739715,4.35,"Stacja Paliw LOTOS","https://www.google.com/search?tbm=lcl&ei=md-VX4LhOYeEwPAP04m3kAY&q=52.27721+20.99428+&oq=52.27721+20.99428+&gs_l=psy-ab.3...27703.41133.0.41820.5.5.0.0.0.0.75.348.5.5.0....0...1c.1j2.64.psy-ab..0.0.0....0.rkUGb55xcIc#rlfi=hd:;si:4611911469687750918;mv:[[52.27738997731903,20.99457415666879],[52.277030022680975,20.99398584333122]]","Wybrzeże Gdyńskie, 01-531 Warszawa",5153.25,"Czynne całą dobę",4.1,744.75,654,910.5,648,867.75,706.5,621.75,0.144520448260806,0.12691020229952,0.176684616504148,0.125745888516955,0.168388880803377,0.137097947896958,0.120652015718236,10,330.75,373.5,343.5,117,117,9.75,5153.25,206,2.4,39.8,16.5328263418447,0,40.4,17.6106007790599,12.8,20.995694,5.7,32.7,15.9396694214876,0,27
"82",0,20.9226921,52.2811351,4.36,"Circle K","https://www.google.com/search?tbm=lcl&ei=Hd6VX8nEMoKHrwSh8ILgCg&q=52.28096+20.92268+&oq=52.28096+20.92268+&gs_l=psy-ab.3...58989.63807.0.64689.4.4.0.0.0.0.90.298.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.bVBr1G-p7W4#rlfi=hd:;si:2179031547926333423;mv:[[52.281139977319036,20.922974181560882],[52.28078002268097,20.922385818439107]]","Josepha Conrada 29B, 01-922 Warszawa",4481.25,"Czynne całą dobę",4.2,623.25,500.25,895.5,606.75,637.5,623.25,594.75,0.13907949790795,0.11163179916318,0.199832635983264,0.135397489539749,0.142259414225941,0.13907949790795,0.132719665271967,10,256.5,296.25,328.5,142.5,78.75,20.25,4481.25,85,6.7,44.1,19.9225052110474,5.4,44.7,20.747964679819,14.4,20.922564,2.3,36.6,18.4388429752066,4,17
"83",0,21.228583,52.2239011,4.39,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=0dyVX4y3H-3ErgTxgKj4Cw&q=52.2239+21.22858&oq=52.2239+21.22858&gs_l=psy-ab.3...89949.100240.0.100743.7.7.0.0.0.0.104.512.6j1.7.0....0...1c.1j2.64.psy-ab..0.1.77...0i30k1.0.S-fmjry2QAo#rlfi=hd:;si:2919660054933867004;mv:[[52.22407997731904,21.22887380339368],[52.22372002268098,21.22828619660632]]","Trakt Brzeski 41, 05-077 Warszawa",5235.75,"Czynne całą dobę",4.3,796.5,554.25,930.75,732.75,792,732,697.5,0.152127202406532,0.105858759490044,0.177768228047558,0.139951296375877,0.151267726686721,0.139808050422576,0.133218736570692,10,426,297,305.25,78.75,216,0,5235.75,559,9.4,42.4,30.7148514851485,0.6,42.6,22.1914187919322,23.1,21.228587,4,37.1,24.8446280991736,1,4
"84",0,21.2450249,52.2224168,4.4,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=tNuVX_S8G-PjrgS43J3wCg&q=52.22346+21.24484+&oq=52.22346+21.24484+&gs_l=psy-ab.3...13003.19246.0.20174.4.4.0.0.0.0.83.281.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.YYbSz3asfo0#rlfi=hd:;si:8992540569010355028;mv:[[52.22417637611693,21.247034046974186],[52.222313117874485,21.242849800910953],null,[52.22324475676842,21.24494192394257],18]","Trakt Brzeski 104/114, 05-077 Warszawa",4481.25,"Czynne całą dobę",4.3,678,482.25,916.5,501.75,732.75,613.5,556.5,0.151297071129707,0.107615062761506,0.204518828451883,0.111966527196653,0.163514644351464,0.136903765690377,0.12418410041841,10,269.25,303,321.75,129.75,109.5,1.5,4481.25,576,6.8,45.1,33.2569339499739,0.4,45.2,24.5230998603572,25.8,21.245028,3.5,39.8,27.4851239669421,1,1
"85",0,20.9277212,52.2846894,4.43,"Shell","https://www.google.com/search?tbm=lcl&ei=_dSVX6LOK6uJrwTfjrawBA&q=Sokratesa+11a&oq=Sokratesa+11a&gs_l=psy-ab.3..0j38j0i22i30k1l2.19055.19055.0.19317.1.1.0.0.0.0.91.91.1.1.0....0...1c.2.64.psy-ab..0.1.90....0.E3Kj3-6pFJ8#rlfi=hd:;si:4384288318066835668;mv:[[52.2854525,20.9283045],[52.2848812,20.927398099999998]]","Sokratesa 11, 01-001 Warszawa",4968.75,"Czynne całą dobę",4.3,955.5,525.75,831.75,459,704.25,746.25,746.25,0.192301886792453,0.105811320754717,0.167396226415094,0.092377358490566,0.141735849056604,0.150188679245283,0.150188679245283,10,282,312.75,369.75,159.75,117.75,6.75,4968.75,85,6.4,43.9,19.9984269150599,3.9,44.5,20.4996398685468,14.2,20.927845,1.5,36.4,18.2570247933884,6,15
"86",0,21.0283317,52.3550197,4.44,"Shell","https://www.google.com/search?tbm=lcl&ei=g9OVX4zDD8uHwPAPhNa76Ag&q=P%C5%82ochoci%C5%84ska+262%2C&oq=P%C5%82ochoci%C5%84ska+262%2C&gs_l=psy-ab.3..0j38j0i22i30k1l3.21696.21696.0.22358.1.1.0.0.0.0.100.100.0j1.1.0....0...1c.2.64.psy-ab..0.1.100....0.s9-OKdka7vg#rlfi=hd:;si:6957704840376844260;mv:[[52.364651177319026,21.028556237320615],[52.36429122268097,21.027966762679384]]","Płochocińska 201, 03-044 Warszawa",4677,"Czynne całą dobę",3.9,822,418.5,822,712.5,706.5,490.5,705,0.175753688261706,0.0894804361770366,0.175753688261706,0.152341244387428,0.151058370750481,0.104874919820398,0.150737652341244,10,308.25,321,353.25,72.75,84.75,3.75,4677,223,11.4,46.2,26.3136724856696,10.7,46.8,27.0910108879393,24.5,21.02833,1.8,41.6,25.6661157024793,1,2
"87",0,21.0080699,52.285134,4.44,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=IdOVX-aROaeyrgSkuqiYBA&q=Jagiello%C5%84ska+86&oq=Jagiello%C5%84ska+86&gs_l=psy-ab.3..0l3j38l2j0i22i30k1l3.11093.11093.0.11799.1.1.0.0.0.0.126.126.0j1.1.0....0...1c.2.64.psy-ab..0.1.126....0.ASHxeDABCDE#rlfi=hd:;si:5118667093937099427;mv:[[52.277617899999996,21.013389699999998],[52.27748700000001,21.0131294]]","Jagiellońska 86, 03-215 Warszawa",4641,"Czynne całą dobę",4.2,906,204.75,882,655.5,471,808.5,713.25,0.195216548157725,0.0441176470588235,0.190045248868778,0.141241111829347,0.101486748545572,0.17420814479638,0.153684550743374,10,346.5,384,235.5,69,122.25,3.75,4641,210,2.9,37.6,16.95971208963,2.1,38.2,17.4397000304484,13.9,21.008072,3.7,31.4,15.8942148760331,3,27
"88",0,20.9644958,52.2240965,4.45,NA,"https://www.google.com/search?tbm=lcl&ei=09KVX-yiKuaprgSPrJj4Ag&q=Ignacego+Pr%C4%85dzy%C5%84skiego+19&oq=Ignacego+Pr%C4%85dzy%C5%84skiego+19&gs_l=psy-ab.3..38l5.19337.19337.0.19680.1.1.0.0.0.0.136.136.0j1.1.0....0...1c.1.64.psy-ab..0.1.135....0.1cg7GjF_kh8#rlfi=hd:;si:605183551395105827;mv:[[52.22523382742365,20.964723615082143],[52.22337061355277,20.96053936901891],null,[52.224302230260825,20.962631492050527],18]","Ignacego Prądzyńskiego 16, 01-222 Warszawa",3840.75,"Czynne całą dobę",4.6,671.25,238.5,636,611.25,372,700.5,611.25,0.17477055262644,0.0620972466315173,0.165592657684046,0.159148603788323,0.0968560827963288,0.182386252685022,0.159148603788323,10,261.75,344.25,114.75,91.5,152.25,5.25,3840.75,141,6.4,37.3,17.2902683689422,2.7,37.9,16.944881513602,7.2,20.964499,3.4,29.8,14.8471074380165,5,21
"89",0,20.8815831,52.2163844,4.46,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=J9KVX-6HKMOrrgTtu7eIBw&q=+52.21594+20.88186&oq=+52.21594+20.88186&gs_l=psy-ab.3...16609.21203.0.21522.4.4.0.0.0.0.101.340.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.tB1XIM20n5o#rlfi=hd:;si:6708898453404455130;mv:[[52.21611997731903,20.8821537507389],[52.21576002268097,20.8815662492611]]","Połczyńska 119, 01-304 Warszawa",4638,"Czynne całą dobę",4.3,783,258.75,913.5,714,464.25,726,778.5,0.16882276843467,0.0557891332470893,0.196959896507115,0.153945666235446,0.10009702457956,0.15653298835705,0.167852522639069,10,336.75,346.5,293.25,66,123,0,4638,32,3.8,43.7,16.8193688118812,3.1,44.3,20.4572598511177,13.8,20.88158,4.1,36.1,17.9123966942149,2,14
"90",0,20.9605431,52.193804,4.47,"Circle K","https://www.google.com/search?tbm=lcl&ei=v9GVX5f9FajMrgT4tKKABw&q=52.19371+20.96054+&oq=52.19371+20.96054+&gs_l=psy-ab.3...58798.63700.0.64031.4.4.0.0.0.0.251.564.2j1j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.DUgdtFYqK9o#rlfi=hd:;si:13994252716269208282;mv:[[52.19388997731903,20.96083360381908],[52.19353002268097,20.960246396180917]]","aleja Krakowska 269, 02-133 Warszawa",5177.25,"Czynne całą dobę",4.2,833.25,429,1143.75,606,770.25,701.25,693.75,0.16094451687672,0.0828625235404896,0.220918441257424,0.117050557728524,0.148775894538606,0.135448355787339,0.133999710270897,10,360,333.75,319.5,157.5,109.5,20.25,5177.25,177,4.8,37.2,17.5954794163627,2.1,37.6,16.9204245981332,10.5,20.960454,2.2,30.8,15.3140495867769,4,29
"91",0,20.9315267,52.3066029,4.44,"Stacja Paliw LOTOS","https://www.google.com/search?tbm=lcl&ei=GdGVX9qkKISwrgSTtbGADQ&q=Pu%C5%82kowa+58&oq=Pu%C5%82kowa+58&gs_l=psy-ab.3..0j38l2.14088.14088.0.14585.1.1.0.0.0.0.100.100.0j1.1.0....0...1c.2.64.psy-ab..0.1.99....0.BVvUwWNsBT8#rlfi=hd:;si:13108519190680461811;mv:[[52.30809097731903,20.930694260619912],[52.30773102268097,20.930105539380087]]","Pułkowa 01-971, 01-969 Warszawa",3292.5,"Czynne całą dobę",4.2,416.25,417.75,717,312,717,395.25,317.25,0.126423690205011,0.126879271070615,0.217767653758542,0.0947608200455581,0.217767653758542,0.12004555808656,0.0963553530751708,10,204.75,204,282.75,62.25,63.75,0,3292.5,73,5.2,41,19.5398352006253,0,41.6,18.8136786955472,14.2,20.931531,2.8,33.5,17.2776859504132,5,20
"92",0,20.9513874,52.3440437,4.44,"Stacja Paliw LOTOS","https://www.google.com/search?tbm=lcl&ei=ptCVX-CIMsWIrwSLq6bADw&q=+52.34915+20.94648&oq=+52.34915+20.94648&gs_l=psy-ab.3...14037.18995.0.20042.4.4.0.0.0.0.138.392.2j2.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.4zRQYp9iLls#rlfi=hd:;si:17613864011826241239;mv:[[52.34932997731903,20.946774635155236],[52.348970022680966,20.94618536484476]]","Modlińska 345, 03-152 Warszawa",5574,"Czynne całą dobę",4.1,819,836.25,959.25,638.25,862.5,820.5,638.25,0.146932185145318,0.15002691065662,0.172093649085038,0.114504843918192,0.154736275565124,0.147201291711518,0.114504843918192,10,376.5,372.75,390.75,94.5,153.75,8.25,5574,93,12.5,48.3,26.3105523710266,0,48.9,25.4725471709103,22.9,20.95139,7.6,41.5,24.4099173553719,0,2
"93",0,20.8933773,52.1996783,4.45,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=H9CVX8TJDYqGwPAPyKCJiAI&q=+52.19989+20.89365&oq=+52.19989+20.89365&gs_l=psy-ab.3...49425.54287.0.54906.4.4.0.0.0.0.90.297.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.FxRIP_8VTog#rlfi=hd:;si:5252600950199428994;mv:[[52.200069977319025,20.893943644643993],[52.19971002268096,20.893356355355994]]","Traktorzystów 8, 02-495 Warszawa",5101.5,"Czynne całą dobę",4.2,773.25,451.5,951.75,684,740.25,773.25,727.5,0.151573066745075,0.088503381358424,0.186562775654219,0.134078212290503,0.145104381064393,0.151573066745075,0.142605116142311,10,304.5,325.5,381.75,149.25,117.75,0,5101.5,50,4.2,43.4,16.9761952840021,5.4,44,20.4328318091618,15.6,20.893537,4.6,35.9,18.1272727272727,2,15
"94",0,20.9874918,52.2280456,4.46,"Circle K","https://www.google.com/search?tbm=lcl&ei=fM-VX4OtG8iprgSlhrEw&q=Towarowa+20&oq=Towarowa+20&gs_l=psy-ab.3..0l10.18859.18859.0.19141.1.1.0.0.0.0.77.77.1.1.0....0...1c.2.64.psy-ab..0.1.76....0.3WdQyGOYjVk#rlfi=hd:;si:14294039890769423710;mv:[[52.22781027731902,20.98793652807777],[52.227450322680966,20.987348871922222]]","Towarowa 20, 00-839 Warszawa",5795.25,"Czynne całą dobę",4.2,945.75,453,1177.5,656.25,832.5,934.5,795.75,0.163193995082179,0.0781674647340494,0.203183641775592,0.113239290798499,0.143652128898667,0.161252750097062,0.137310728613951,10,345.75,321.75,334.5,281.25,108.75,45,5795.25,199,7.8,35.1,17.6309861907243,3.9,35.7,15.7304652310406,4,20.987372,1.9,27.6,13.5297520661157,5,30
"95",0,21.0361982,52.2345415,4.47,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=uc6VX8CYM4qGwPAPyKCJiAI&q=+52.23451+21.03631&oq=+52.23451+21.03631&gs_l=psy-ab.3...32581.38150.0.39059.4.4.0.0.0.0.90.312.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.5oOHKGShZI0#rlfi=hd:;si:7007707967585268828;mv:[[52.234689977319036,21.036603873616187],[52.23433002268097,21.03601612638382]]","Aleja 3 Maja 1A, 00-411 Warszawa",4524,"Czynne całą dobę",4,585,610.5,901.5,427.5,939,530.25,530.25,0.129310344827586,0.134946949602122,0.199270557029178,0.0944960212201592,0.207559681697613,0.117208222811671,0.117208222811671,10,152.25,194.25,264,269.25,85.5,168.75,4524,290,9.3,30.6,19.2627182126107,1.3,30.6,13.7924388144011,6.4,21.036153,4.1,24.3,13.1801652892562,3,32
"96",0,20.977436,52.3148505,4.45,"Circle K","https://www.google.com/search?tbm=lcl&ei=k86VX7-IB-LrrgSv35mgAg&q=+52.31485+20.97744&oq=+52.31485+20.97744&gs_l=psy-ab.3...32987.37549.0.37886.4.4.0.0.0.0.115.330.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.wC76gwcmIvk#rlfi=hd:;si:973350301371014746;mv:[[52.315029977319035,20.97773440676759],[52.31467002268097,20.977145593232407]]","ul, Modlińska 144, 03-186 Warszawa",4866,"Czynne całą dobę",4.3,783.75,548.25,783.75,638.25,755.25,699,657.75,0.161066584463625,0.11266954377312,0.161066584463625,0.13116522811344,0.155209617755857,0.143649815043157,0.135172626387176,10,295.5,304.5,371.25,153,94.5,1.5,4866,148,7.3,43.1,21.0782764460657,0.5,43.7,20.5876815094023,17.3,20.977219,3.9,36.3,19.2198347107438,2,16
"97",0,21.1094401,52.2330908,4.49,"Shell","https://www.google.com/search?tbm=lcl&ei=Vc6VX62LDo-MrwTM8L6YDw&q=Ostrobramska+71&oq=Ostrobramska+71&gs_l=psy-ab.3..0j38j0i22i30k1l2.5639.5996.0.6148.2.2.0.0.0.0.90.177.2.2.0....0...1c.1.64.psy-ab..0.2.177...0i67k1.0.vKL8NRDctOs#rlfi=hd:;si:15101909132453405639;mv:[[52.23267397731903,21.114763660269887],[52.23231402268097,21.114175939730117]]","Ostrobramska 75, 04-175 Warszawa",5139,"Czynne całą dobę",3.9,898.5,494.25,869.25,602.25,831.75,652.5,790.5,0.174839462930531,0.0961762988908348,0.169147694103911,0.117192060712201,0.161850554582604,0.126970227670753,0.153823701109165,10,280.5,324,383.25,212.25,80.25,8.25,5139,408,13.9,33.3,23.2102364512767,1.4,33.1,15.7435664563275,13.6,21.109451,3.5,31.2,17.1859504132231,3,13
"98",0,20.8594698,52.1927556,4.49,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=z8eVX7jtMM-FrwSo8YVA&q=52.19277+20.85954+&oq=52.19277+20.85954+&gs_l=psy-ab.3...35255.39840.0.40097.4.4.0.0.0.0.83.270.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.nX0OhFZp-U4#rlfi=hd:;si:15506346946433989858;mv:[[52.192949977319024,20.859833597610756],[52.19259002268097,20.85924640238924]]","Orląt Lwowskich 69, 02-495 Warszawa",3891,"Czynne całą dobę",4.2,627.75,404.25,627.75,407.25,671.25,573.75,579,0.161333847340015,0.103893600616808,0.161333847340015,0.104664610639938,0.172513492675405,0.14745566692367,0.148804934464148,10,273,242.25,252,94.5,90.75,4.5,3891,23,7.2,47.5,19.562464174049,6.6,48.1,23.8479237319278,19.8,20.859375,6.2,40,21.4636363636364,0,3
"99",0,21.1320354,52.1853916,4.5,"Circle K","https://www.google.com/search?tbm=lcl&ei=xMeVX8LGKfLhrgTd_I6QAQ&q=Wa%C5%82+Miedzeszy%C5%84ski+324&oq=Wa%C5%82+Miedzeszy%C5%84ski+324&gs_l=psy-ab.3..38j0i22i30k1l3.9642.9642.0.10257.1.1.0.0.0.0.100.100.0j1.1.0....0...1c.2.64.psy-ab..0.1.100....0.LxMywyJz-QE#rlfi=hd:;si:9272330603974913414;mv:[[52.18555767731903,21.132342648799494],[52.18519772268097,21.131755551200502]]","ul, Wał Miedzeszyński 324, 03-994 Warszawa",4983,"Czynne całą dobę",4.3,861.75,708.75,881.25,546,708.75,638.25,638.25,0.172937989163155,0.142233594220349,0.176851294400963,0.109572546658639,0.142233594220349,0.128085490668272,0.128085490668272,10,351.75,394.5,303,96.75,119.25,0,4983,461,18.5,34.9,25.7695284002084,6,36.7,18.3088421196308,16.4,21.132127,4.2,35.3,19.4371900826446,2,6
"100",0,21.0460923,52.2125511,4.51,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=S8eVX--cDcSwrgSQyphQ&q=Czerniakowska+147&oq=Czerniakowska+147&gs_l=psy-ab.3..0j38j0i22i30k1l3.7750.8535.0.8697.2.2.0.0.0.0.88.166.2.2.0....0...1c.1.64.psy-ab..0.2.165...0i67k1.0.MzBG0n37uVQ#rlfi=hd:;si:16701391355604567138;mv:[[52.2125063,21.0466959],[52.2123419,21.0464721]]","Czerniakowska 149, 00-453 Warszawa",6139.5,"Czynne całą dobę",4.2,980.25,538.5,1170,769.5,840,976.5,864.75,0.159662838993403,0.0877107256291229,0.190569264598094,0.125335939408747,0.136818959198632,0.159052040068409,0.140850232103591,10,388.5,380.25,358.5,232.5,123.75,42,6139.5,302,12.4,32.9,20.8343212610735,0.2,29.3,13.8136855201957,9.5,21.046039,4,28,14.0446280991736,3,28
"101",0,21.0181734,52.1283917,4.53,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=3MaVX9TtHoj2qwHBybGwDQ&q=52.10768+21.01733+&oq=52.10768+21.01733+&gs_l=psy-ab.3...21174.25030.0.25263.4.4.0.0.0.0.90.306.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.4qNhDJWZ7m0#rlfi=hd:;si:8523428544245763504;mv:[[52.10785997731903,21.017623037037357],[52.107500022680966,21.017036962962642]]","Puławska 554, 02-844 Warszawa",5460,"Czynne całą dobę",4.2,822,468.75,1040.25,624.75,1040.25,732,732,0.150549450549451,0.0858516483516484,0.190521978021978,0.114423076923077,0.190521978021978,0.134065934065934,0.134065934065934,10,357.75,374.25,369.75,149.25,129,0.75,5460,311,2.2,43.1,20.4539310838979,0,39.5,20.1788176984893,17.6,21.018173,2.4,37.7,19.7628099173554,2,13
"102",0,20.931052,52.2230347,4.54,"Shell","https://www.google.com/search?tbm=lcl&ei=JMaVX_70GeT2qwGKmpLgDQ&q=+52.22303+20.93105&oq=+52.22303+20.93105&gs_l=psy-ab.3...9581.11107.0.11367.3.3.0.0.0.0.82.217.3.3.0....0...1c.1j2.64.psy-ab..0.0.0....0._ZUU4WnHcoo#rlfi=hd:;si:17795724557959505232;mv:[[52.22320997731902,20.931343797637503],[52.22285002268096,20.9307562023625]]","Wolska 195, 01-258 Warszawa",4605.75,"Czynne całą dobę",3.5,866.25,399.75,835.5,602.25,584.25,609.75,708,0.188080117244748,0.08679368181078,0.181403680182381,0.130760462465397,0.126852304184986,0.132388861748901,0.153720892362807,10,252,304.5,338.25,145.5,110.25,3,4605.75,95,6.3,39.3,16.7830608389786,3.4,39.9,17.8297223942967,9.4,20.930838,3,31.8,15.3942148760331,5,24
"103",0,21.0594601,52.2240961,4.58,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=zcWVX5uxL8-k3APM2IqgCw&q=Wersalska+3&oq=Wersalska+3&gs_l=psy-ab.3..0l3j38j0i22i30k1l6.8454.8454.0.8677.1.1.0.0.0.0.168.168.0j1.1.0....0...1c.1.64.psy-ab..0.1.168....0.2kUlnkuRWMs#rlfi=hd:;si:7279287976659048079;mv:[[52.22412987731903,21.05975880372384],[52.223769922680965,21.05917119627616]]","Wersalska 3, 03-955 Warszawa",5998.5,"Czynne całą dobę",4.3,909,634.5,1137.75,734.25,939.75,909,734.25,0.151537884471118,0.105776444111028,0.189672418104526,0.12240560140035,0.15666416604151,0.151537884471118,0.12240560140035,10,395.25,380.25,384.75,182.25,137.25,27.75,5998.5,345,12.4,30.4,19.7547257686295,0.9,28.6,13.1323168106842,8.4,21.05949,3.5,27.3,13.4181818181818,7,32
"104",0,20.9502457,52.211315,4.59,"Shell","https://www.google.com/search?tbm=lcl&ei=tbyVX-rwCbCxrgSJ5pzQDQ&q=+52.21115+20.95035&oq=+52.21115+20.95035&gs_l=psy-ab.3...43407.47491.0.47783.4.4.0.0.0.0.159.438.2j2.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.jhDYp6P1yIE#rlfi=hd:;si:13018759736690794819;mv:[[52.211329977319025,20.95064371906525],[52.21097002268096,20.950056280934753]]","al. Jerozolimskie 152, 01-001 Warszawa",4835.25,"Czynne całą dobę",3.9,948.75,498.75,843.75,568.5,582,696.75,696.75,0.196215293935164,0.10314875135722,0.174499767333644,0.117574065456802,0.12036606173414,0.144098030091515,0.144098030091515,10,342.75,300.75,322.5,147.75,95.25,8.25,4835.25,136,4.5,36.9,16.3817059666493,1.6,37.5,16.3992125405542,9.1,20.950353,4,29.4,14.9603305785124,2,23
"105",0,20.9382581,52.1941209,4.63,"Shell","https://www.google.com/search?tbm=lcl&ei=5ruVX4b2DtfergTXgqa4Dw&q=%C5%81opusza%C5%84ska+45&oq=%C5%81opusza%C5%84ska+45&gs_l=psy-ab.3..0l2j38j0i22i30k1l3j38.7569.7695.0.7931.2.2.0.0.0.0.124.213.1j1.2.0....0...1c.1.64.psy-ab..0.2.211....0.r8xYWPxnmSg#rlfi=hd:;si:919335979219882472;mv:[[52.192580877319024,20.945469595173094],[52.19222092268096,20.944882404826902]]","Łopuszańska 45B, 02-232 Warszawa",4392.75,"Czynne całą dobę",3.8,945,204.75,766.5,732.75,336.75,674.25,732.75,0.215127198224347,0.0466108929486085,0.17449206078197,0.166808946559672,0.0766604063513744,0.153491548574355,0.166808946559672,10,336,318,239.25,88.5,115.5,4.5,4392.75,112,2.2,38.4,15.9098325951016,0,39,17.0103508919291,10.6,20.93826,2.5,30.9,15.304132231405,5,25
"106",0,21.0816626,52.2861117,4.23,NA,"https://www.google.com/search?tbm=lcl&ei=MruVX5zOC-H4qwG2joKgAQ&q=52.28622+21.08166+&oq=52.28622+21.08166+&gs_l=psy-ab.3...18748.24824.0.25125.6.6.0.0.0.0.81.423.6.6.0....0...1c.1j2.64.psy-ab..0.0.0....0.uMDtCfkWG5I#rlfi=hd:;si:8757633606118086090;mv:[[52.28639997731903,21.08195421648544],[52.286040022680965,21.081365783514563]]","Łodygowa 20B, 03-687 Warszawa",5674.5,"Czynne całą dobę",4.4,897.75,627,989.25,692.25,806.25,969.75,692.25,0.158207771609833,0.110494316679884,0.174332540311922,0.121993127147766,0.142083002907745,0.170896114195083,0.121993127147766,10,342.75,396.75,369,119.25,131.25,24,5674.5,344,5.6,39.6,21.8330901511204,7,37.8,20.2330921957519,16,21.081478,2.1,33.7,19.3338842975207,3,13
"107",0,21.1489958,52.2253616,4.29,"Myjnia ORLEN","https://www.google.com/search?tbm=lcl&ei=ALqVX6uoH6etrgTKnaXABw&q=52.22587+21.14888&oq=52.22587+21.14888&gs_l=psy-ab.3...18958.24967.0.25510.5.5.0.0.0.0.87.372.5.5.0....0...1c.1j2.64.psy-ab..0.0.0....0.yH_cxPzdqe8#rlfi=hd:;si:10869093498430047429;mv:[[52.22604997731903,21.149173816428867],[52.22569002268097,21.148586183571133]]","Wydawnicza 72, 04-601 Warszawa",3256.5,"Czynne całą dobę",4,448.5,318,713.25,314.25,744,448.5,270,0.137724550898204,0.0976508521418701,0.219023491478581,0.0964993090741594,0.228466144633809,0.137724550898204,0.0829111008751727,30,318,213.75,118.5,42,153,0,3256.5,471,12.1,35.7,24.0129396821261,0.4,35.4,16.3587250506599,16.4,21.148673,3.3,30.4,18.3330578512397,3,15
